id,date,time,category,type,amount,counterparty,month
1259,2026-03-07,"07:21 PM","Money Received",Credit,1000.00,Person_275,2026-03
1260,2026-03-08,"09:08 AM","Money Received",Credit,490.40,Person_187,2026-03
1261,2026-03-08,"09:59 AM","Person/Merchant Payment",Debit,147.00,Person_276,2026-03
1262,2026-03-08,"10:05 AM","Person/Merchant Payment",Debit,1000.00,Person_277,2026-03
1263,2026-03-08,"10:30 AM","Person/Merchant Payment",Debit,300.00,Person_156,2026-03
1264,2026-03-08,"01:27 PM","Person/Merchant Payment",Debit,200.00,Person_156,2026-03
1265,2026-03-08,"01:27 PM","Money Received",Credit,100.00,Person_37,2026-03
1266,2026-03-08,"02:11 PM","Person/Merchant Payment",Debit,157.00,Person_278,2026-03
1267,2026-03-08,"02:14 PM","Person/Merchant Payment",Debit,10.00,Person_278,2026-03
1268,2026-03-08,"02:33 PM","Person/Merchant Payment",Debit,80.00,Person_225,2026-03
1269,2026-03-09,"09:01 PM","Person/Merchant Payment",Debit,500.00,Person_279,2026-03
1270,2026-03-10,"12:37 PM","Person/Merchant Payment",Debit,4500.00,Person_12,2026-03
1271,2026-03-13,"06:47 PM","Money Received",Credit,1500.00,Person_280,2026-03
1272,2026-03-13,"08:09 PM","Money Received",Credit,5.00,Person_281,2026-03
1273,2026-03-14,"02:12 PM","UPI Lite Top-up",Debit,2000.00,Person_4,2026-03
1274,2026-03-14,"05:19 PM","Person/Merchant Payment",Debit,10.00,Person_147,2026-03
1275,2026-03-14,"05:32 PM","Person/Merchant Payment",Debit,10.00,Person_138,2026-03
1276,2026-03-14,"08:32 PM","Person/Merchant Payment",Debit,60.00,Person_201,2026-03
1277,2026-03-14,"09:09 PM","Money Received",Credit,60.00,Person_1,2026-03
1278,2026-03-14,"10:58 PM","Person/Merchant Payment",Debit,4.00,Person_138,2026-03
1279,2026-03-15,"01:44 PM","Money Received",Credit,2000.00,Person_17,2026-03
1280,2026-03-15,"04:00 PM","Person/Merchant Payment",Debit,20.00,Person_17,2026-03
1281,2026-03-15,"09:45 PM","Money Received",Credit,200.00,Person_101,2026-03
1282,2026-03-16,"02:30 PM","Person/Merchant Payment",Debit,300.00,Person_282,2026-03
1283,2026-03-16,"02:40 PM","Person/Merchant Payment",Debit,600.00,Person_283,2026-03
1284,2026-03-16,"02:51 PM","Person/Merchant Payment",Debit,400.00,Person_284,2026-03
1285,2026-03-16,"03:00 PM","Person/Merchant Payment",Debit,200.00,Person_285,2026-03
1286,2026-03-16,"03:04 PM","Person/Merchant Payment",Debit,200.00,Person_286,2026-03
1287,2026-03-16,"03:08 PM","Food & Dining",Debit,20.00,Person_287,2026-03
1288,2026-03-16,"06:25 PM","Person/Merchant Payment",Debit,30.00,Person_17,2026-03
1289,2026-03-16,"06:30 PM","Money Received",Credit,30.00,Person_17,2026-03
1290,2026-03-16,"06:35 PM","Person/Merchant Payment",Debit,51.00,Person_248,2026-03
1291,2026-03-16,"06:42 PM","Person/Merchant Payment",Debit,10.00,Person_147,2026-03
1292,2026-03-16,"07:16 PM","Person/Merchant Payment",Debit,200.00,Person_2,2026-03
1293,2026-03-23,"12:28 AM","Person/Merchant Payment",Debit,370.00,Person_67,2026-03
1294,2026-03-23,"06:49 PM","Person/Merchant Payment",Debit,20.00,Person_226,2026-03
1295,2026-03-23,"06:51 PM","Person/Merchant Payment",Debit,25.00,Person_288,2026-03
1296,2026-03-23,"06:52 PM","Person/Merchant Payment",Debit,10.00,Person_289,2026-03
1297,2026-03-23,"08:36 PM","Person/Merchant Payment",Debit,3000.00,Person_2,2026-03
1298,2026-03-24,"06:15 PM","Money Received",Credit,256.40,Person_187,2026-03
1299,2026-03-24,"06:21 PM","Person/Merchant Payment",Debit,31.00,Person_248,2026-03
1300,2026-03-24,"08:34 PM","Person/Merchant Payment",Debit,155.00,Person_230,2026-03
1301,2026-03-25,"08:35 AM","Person/Merchant Payment",Debit,10.00,Person_138,2026-03
1302,2026-03-25,"07:47 PM","Money Received",Credit,5000.00,Person_17,2026-03
1303,2026-03-25,"08:07 PM","Person/Merchant Payment",Debit,5000.00,Person_172,2026-03
1304,2026-03-26,"10:06 AM","Person/Merchant Payment",Debit,10.00,Person_147,2026-03
1305,2026-03-26,"07:13 PM","Person/Merchant Payment",Debit,112.00,"Zepto Marketplace Private Limited",2026-03
1306,2026-03-26,"09:55 PM","Money Received",Credit,112.00,Person_50,2026-03
1307,2026-03-28,"11:50 AM","Person/Merchant Payment",Debit,204.70,Person_26,2026-03
1308,2026-03-28,"12:16 PM","Person/Merchant Payment",Debit,136.46,Person_26,2026-03
1309,2026-03-28,"12:56 PM","Person/Merchant Payment",Debit,24.00,Person_290,2026-03
1310,2026-03-28,"01:22 PM","Person/Merchant Payment",Debit,30.00,Person_291,2026-03
1311,2026-03-28,"05:37 PM","Person/Merchant Payment",Debit,26.00,Person_138,2026-03
1312,2026-03-28,"08:57 PM","Person/Merchant Payment",Debit,30.00,Person_50,2026-03
1313,2026-03-29,"05:13 PM","Person/Merchant Payment",Debit,75.00,Person_292,2026-03
1314,2026-03-29,"06:29 PM","Money Received",Credit,1000.00,Person_17,2026-03
1315,2026-03-29,"07:27 PM","Person/Merchant Payment",Debit,1000.00,Person_50,2026-03
1316,2026-03-30,"12:10 PM","Person/Merchant Payment",Debit,10.00,Person_147,2026-03
1317,2026-03-30,"04:24 PM","Person/Merchant Payment",Debit,20.00,Person_138,2026-03
1318,2026-03-30,"05:05 PM","Person/Merchant Payment",Debit,2000.00,Person_156,2026-03
1319,2026-03-30,"05:11 PM","Person/Merchant Payment",Debit,3000.00,Person_156,2026-03
1320,2026-03-31,"08:24 AM","Person/Merchant Payment",Debit,10.00,Person_138,2026-03
1321,2026-03-31,"11:30 AM","Money Received",Credit,1000.00,Person_37,2026-03
1322,2026-03-31,"03:28 PM","Person/Merchant Payment",Debit,300.00,Person_293,2026-03
1323,2026-03-31,"06:36 PM","Person/Merchant Payment",Debit,100.00,Person_45,2026-03
1324,2026-04-01,"04:00 PM","Money Received",Credit,1000.00,Person_31,2026-04
1325,2026-04-01,"04:00 PM","Money Received",Credit,1000.00,Person_31,2026-04
1326,2026-04-01,"06:38 PM","Person/Merchant Payment",Debit,2000.00,Person_128,2026-04
1327,2026-04-01,"08:32 PM","Person/Merchant Payment",Debit,595.00,Person_294,2026-04
1328,2026-04-01,"08:52 PM","Person/Merchant Payment",Debit,29.00,Person_226,2026-04
1329,2026-04-02,"09:33 AM","Money Received",Credit,10000.00,Person_37,2026-04
1330,2026-04-02,"09:34 AM","Person/Merchant Payment",Debit,10000.00,Person_128,2026-04
1331,2026-04-02,"09:33 PM","Person/Merchant Payment",Debit,135.00,Person_50,2026-04
1332,2026-04-03,"03:35 PM","Person/Merchant Payment",Debit,20.00,Person_288,2026-04
1333,2026-04-03,"06:20 PM","Person/Merchant Payment",Debit,25.00,Person_257,2026-04
1334,2026-04-03,"08:54 PM","Money Received",Credit,3000.00,Person_37,2026-04
1335,2026-04-03,"08:56 PM","Person/Merchant Payment",Debit,3000.00,Person_295,2026-04
1336,2026-04-03,"09:48 PM","Money Received",Credit,6000.00,Person_296,2026-04
1337,2026-04-04,"10:27 AM","Person/Merchant Payment",Debit,101.00,"ZEPTO MARKETPLACE PRIVATE LIMITED",2026-04
1338,2026-04-04,"10:28 AM","Person/Merchant Payment",Debit,6000.00,Person_172,2026-04
1339,2026-04-04,"10:29 AM","Person/Merchant Payment",Debit,500.00,Person_297,2026-04
1340,2026-04-04,"12:27 PM","Money Received",Credit,160.00,Person_37,2026-04
1341,2026-04-04,"12:28 PM","Person/Merchant Payment",Debit,153.00,ZEPTO,2026-04
1342,2026-04-04,"12:58 PM","Person/Merchant Payment",Debit,5160.00,Person_45,2026-04
1343,2026-04-04,"01:26 PM","Money Received",Credit,1000.00,Person_206,2026-04
1344,2026-04-04,"01:28 PM","Person/Merchant Payment",Debit,1000.00,Person_2,2026-04
1345,2026-04-04,"06:28 PM","Person/Merchant Payment",Debit,31.00,Person_248,2026-04
1346,2026-04-04,"07:38 PM","Money Received",Credit,5000.00,Person_37,2026-04
1347,2026-04-04,"07:40 PM","Person/Merchant Payment",Debit,5000.00,Person_298,2026-04
1348,2026-04-05,"01:29 AM","Money Received",Credit,500.00,Person_299,2026-04
1349,2026-04-05,"09:53 AM","Person/Merchant Payment",Debit,5000.00,Person_45,2026-04
1350,2026-04-05,"12:03 PM","Money Received",Credit,2000.00,Person_17,2026-04
1351,2026-04-05,"06:19 PM","Person/Merchant Payment",Debit,31.00,Person_248,2026-04
1352,2026-04-06,"07:35 AM","Money Received",Credit,300.00,Person_155,2026-04
1353,2026-04-06,"08:45 AM","Person/Merchant Payment",Debit,3000.00,Person_45,2026-04
1354,2026-04-06,"10:36 AM","Person/Merchant Payment",Debit,6000.00,Person_227,2026-04
1355,2026-04-06,"02:19 PM","Person/Merchant Payment",Debit,20.00,Person_138,2026-04
1356,2026-04-06,"09:28 PM","Money Received",Credit,168.00,Person_37,2026-04
1357,2026-04-06,"09:29 PM","Person/Merchant Payment",Debit,168.00,ZEPTONOW,2026-04
1358,2026-04-06,"09:30 PM","UPI Lite Top-up",Debit,300.00,Person_4,2026-04
1359,2026-04-07,"09:24 AM","Person/Merchant Payment",Debit,12000.00,Person_213,2026-04
1360,2026-04-07,"05:20 PM","Money Received",Credit,40.00,Person_2,2026-04
1361,2026-04-07,"05:30 PM","Person/Merchant Payment",Debit,40.00,Person_17,2026-04
1362,2026-04-08,"05:42 PM","Person/Merchant Payment",Debit,300.00,Person_282,2026-04
1363,2026-04-08,"05:45 PM","Person/Merchant Payment",Debit,200.00,Person_283,2026-04
1364,2026-04-08,"05:47 PM","Person/Merchant Payment",Debit,50.00,Person_300,2026-04
1365,2026-04-08,"09:12 PM","Money Received",Credit,2000.00,Person_17,2026-04
1366,2026-04-08,"11:42 PM","Money Received",Credit,1000.00,Person_50,2026-04
1367,2026-04-09,"01:22 PM","Person/Merchant Payment",Debit,1000.00,Person_301,2026-04
1368,2026-04-09,"04:53 PM","Person/Merchant Payment",Debit,60.00,Person_220,2026-04
1369,2026-04-09,"06:13 PM","Person/Merchant Payment",Debit,60.00,Person_220,2026-04
1370,2026-04-09,"07:09 PM","Person/Merchant Payment",Debit,60.00,Person_302,2026-04
1371,2026-04-09,"07:49 PM","Money Received",Credit,1500.00,Person_17,2026-04
1372,2026-04-09,"07:51 PM","Money Received",Credit,6000.00,Person_11,2026-04
1373,2026-04-09,"07:51 PM","Money Received",Credit,300.00,Person_37,2026-04
1374,2026-04-09,"07:57 PM","Person/Merchant Payment",Debit,2000.00,Person_172,2026-04
1375,2026-04-09,"08:39 PM","Money Received",Credit,2000.00,Person_2,2026-04
1376,2026-04-09,"08:48 PM","Person/Merchant Payment",Debit,2000.00,Person_172,2026-04
1377,2026-04-10,"04:07 PM","Person/Merchant Payment",Debit,50.00,Person_303,2026-04
1378,2026-04-10,"10:43 PM","Money Received",Credit,2000.00,Person_37,2026-04
1379,2026-04-10,"10:45 PM","Person/Merchant Payment",Debit,2000.00,Person_304,2026-04
1380,2026-04-11,"04:47 AM","Person/Merchant Payment",Debit,400.00,Person_305,2026-04
1381,2026-04-11,"12:09 PM","Person/Merchant Payment",Debit,365.00,Person_306,2026-04
1382,2026-04-11,"01:21 PM","Person/Merchant Payment",Debit,4000.00,Person_45,2026-04
1383,2026-04-11,"01:21 PM","Person/Merchant Payment",Debit,2000.00,Person_45,2026-04
1384,2026-04-11,"07:45 PM","Person/Merchant Payment",Debit,120.00,Person_307,2026-04
1385,2026-04-11,"08:04 PM","Person/Merchant Payment",Debit,140.00,Person_308,2026-04
1386,2026-04-11,"08:07 PM","Person/Merchant Payment",Debit,20.00,Person_309,2026-04
1387,2026-04-11,"11:32 PM","Person/Merchant Payment",Debit,8500.00,Person_45,2026-04
1388,2026-04-12,"04:04 AM","Person/Merchant Payment",Debit,30.00,Person_310,2026-04
1389,2026-04-12,"07:23 AM","Person/Merchant Payment",Debit,800.00,Person_311,2026-04
1390,2026-04-12,"10:11 AM","Person/Merchant Payment",Debit,150.00,Person_312,2026-04
1391,2026-04-12,"10:52 AM","Person/Merchant Payment",Debit,600.00,Person_313,2026-04
1392,2026-04-12,"11:55 AM","Person/Merchant Payment",Debit,100.00,Person_314,2026-04
1393,2026-04-12,"11:56 AM","Person/Merchant Payment",Debit,50.00,Person_314,2026-04
1394,2026-04-12,"11:59 AM","Person/Merchant Payment",Debit,40.00,Person_315,2026-04
1395,2026-04-12,"03:36 PM","Person/Merchant Payment",Debit,6000.00,Person_45,2026-04
1396,2026-04-12,"03:49 PM","Person/Merchant Payment",Debit,70.00,Person_316,2026-04
1397,2026-04-12,"03:50 PM","Person/Merchant Payment",Debit,70.00,Person_316,2026-04
1398,2026-04-12,"04:52 PM","Person/Merchant Payment",Debit,10.00,Person_317,2026-04
1399,2026-04-12,"07:01 PM","Person/Merchant Payment",Debit,80.00,Person_318,2026-04
1400,2026-04-12,"07:34 PM","Money Received",Credit,6000.00,Person_37,2026-04
1401,2026-04-12,"09:27 PM","Person/Merchant Payment",Debit,290.00,Person_319,2026-04
1402,2026-04-12,"09:41 PM","Person/Merchant Payment",Debit,50.00,Person_320,2026-04
1403,2026-04-13,"06:16 AM","Person/Merchant Payment",Debit,180.00,Person_220,2026-04
1404,2026-04-13,"11:03 AM","Person/Merchant Payment",Debit,8000.00,Person_45,2026-04
1405,2026-04-13,"11:04 AM","Person/Merchant Payment",Debit,290.00,Person_6,2026-04
1406,2026-04-13,"03:48 PM","Person/Merchant Payment",Debit,350.00,Person_294,2026-04
1407,2026-04-13,"04:17 PM","Person/Merchant Payment",Debit,100.00,Person_225,2026-04
1408,2026-04-14,"05:15 PM","Person/Merchant Payment",Debit,5000.00,Person_45,2026-04
1409,2026-04-14,"05:54 PM","Person/Merchant Payment",Debit,1000.00,Person_156,2026-04
1410,2026-04-15,"08:21 AM","Person/Merchant Payment",Debit,10.00,Person_138,2026-04
1411,2026-04-15,"10:21 AM","Person/Merchant Payment",Debit,54.00,Person_8,2026-04
1412,2026-04-15,"01:13 PM","Person/Merchant Payment",Debit,5.00,Person_225,2026-04
1413,2026-04-15,"01:15 PM","Person/Merchant Payment",Debit,40.00,Person_321,2026-04
1414,2026-04-15,"01:46 PM","Person/Merchant Payment",Debit,30.00,Person_322,2026-04
1415,2026-04-15,"06:27 PM","Money Received",Credit,30.00,Person_50,2026-04
1416,2026-04-15,"06:32 PM","Person/Merchant Payment",Debit,31.00,Person_248,2026-04
1417,2026-04-15,"10:03 PM","Person/Merchant Payment",Debit,1000.00,Person_45,2026-04
1418,2026-04-16,"10:17 AM","Money Received",Credit,6000.00,Person_37,2026-04
1419,2026-04-16,"05:36 PM",Recharge,Debit,26.00,Person_18,2026-04
1420,2026-04-16,"07:32 PM","Person/Merchant Payment",Debit,6000.00,Person_45,2026-04
1421,2026-04-17,"08:44 AM","Person/Merchant Payment",Debit,8600.00,Person_45,2026-04
1422,2026-04-17,"08:50 PM","Person/Merchant Payment",Debit,1000.00,Person_50,2026-04
1423,2026-04-17,"08:51 PM","Person/Merchant Payment",Debit,55.00,Person_193,2026-04
1424,2026-04-18,"06:53 PM","Person/Merchant Payment",Debit,50.00,Person_323,2026-04
1425,2026-04-18,"07:01 PM","Money Received",Credit,120.00,Person_37,2026-04
1426,2026-04-18,"10:59 PM","Person/Merchant Payment",Debit,100.00,Person_324,2026-04
1427,2026-04-19,"06:40 PM","Person/Merchant Payment",Debit,1000.00,Person_6,2026-04
1428,2026-04-19,"08:14 PM","Money Received",Credit,6000.00,Person_37,2026-04
1429,2026-04-20,"11:21 AM","Person/Merchant Payment",Debit,100.00,Person_193,2026-04
1430,2026-04-20,"02:16 PM","Money Received",Credit,5000.00,Person_325,2026-04
1431,2026-04-20,"03:13 PM","Person/Merchant Payment",Debit,2640.00,Person_326,2026-04
1432,2026-04-21,"09:34 AM","Person/Merchant Payment",Debit,2000.00,Person_163,2026-04
1433,2026-04-22,"09:35 AM","Person/Merchant Payment",Debit,5000.00,Person_45,2026-04
1434,2026-04-22,"11:01 AM","Person/Merchant Payment",Debit,1000.00,Person_327,2026-04
1435,2026-04-22,"11:04 AM","Money Received",Credit,5000.00,Person_37,2026-04
1436,2026-04-22,"11:06 AM","Money Received",Credit,1000.00,Person_327,2026-04
1437,2026-04-22,"11:08 AM","Person/Merchant Payment",Debit,6370.00,Person_172,2026-04
1438,2026-04-23,"11:40 AM",Education/Fees,Debit,6284.00,Person_5,2026-04
1439,2026-04-23,"01:04 PM","Person/Merchant Payment",Debit,100.00,Person_6,2026-04
1440,2026-04-23,"01:05 PM","Person/Merchant Payment",Debit,300.00,Person_328,2026-04
1441,2026-04-23,"03:23 PM","Money Received",Credit,500.00,Person_37,2026-04
1442,2026-04-23,"10:12 PM","Person/Merchant Payment",Debit,500.00,Person_17,2026-04
1443,2026-04-25,"04:52 PM","Money Received",Credit,7500.00,Person_17,2026-04
1444,2026-04-25,"06:03 PM","Person/Merchant Payment",Debit,2000.00,Person_17,2026-04
1445,2026-04-25,"09:07 PM","Person/Merchant Payment",Debit,500.00,Person_45,2026-04
1446,2026-04-26,"07:22 AM","Person/Merchant Payment",Debit,283.00,Person_45,2026-04
1447,2026-04-26,"06:09 PM","Money Received",Credit,4000.00,Person_37,2026-04
1448,2026-04-26,"06:12 PM","Person/Merchant Payment",Debit,4000.00,Person_156,2026-04
1449,2026-04-26,"06:22 PM","Money Received",Credit,199.00,Person_2,2026-04
1450,2026-04-26,"06:23 PM","Person/Merchant Payment",Debit,199.00,"ZEPTO MARKETPLACE PRIVATE LIMITED",2026-04
1451,2026-04-27,"10:12 AM","Person/Merchant Payment",Debit,9000.00,Person_45,2026-04
1452,2026-04-27,"06:37 PM","Person/Merchant Payment",Debit,15.00,Person_158,2026-04
1453,2026-04-27,"07:00 PM","Person/Merchant Payment",Debit,1500.00,Person_172,2026-04
1454,2026-04-27,"08:17 PM","Money Received",Credit,500.00,Person_37,2026-04
1455,2026-04-28,"12:05 PM","Money Received",Credit,1200.00,Person_37,2026-04
1456,2026-04-28,"01:26 PM",Education/Fees,Debit,1680.00,Person_5,2026-04
1457,2026-04-28,"01:30 PM","Money Received",Credit,1680.00,Person_3,2026-04
1458,2026-04-28,"01:30 PM",Education/Fees,Debit,1680.00,Person_5,2026-04
1459,2026-04-28,"01:36 PM","Person/Merchant Payment",Debit,8.00,Person_329,2026-04
1460,2026-04-29,"11:18 AM","Person/Merchant Payment",Debit,100.00,Person_259,2026-04
1461,2026-04-29,"12:37 PM","Person/Merchant Payment",Debit,10.00,Person_147,2026-04
1462,2026-04-30,"11:12 AM","Person/Merchant Payment",Debit,4000.00,Person_50,2026-04
1463,2026-04-30,"11:12 AM","Person/Merchant Payment",Debit,1500.00,Person_50,2026-04
1464,2026-04-30,"11:23 AM","Money Received",Credit,500.00,Person_37,2026-04
1465,2026-04-30,"11:24 AM","Person/Merchant Payment",Debit,500.00,Person_50,2026-04
1466,2026-04-30,"11:26 AM","Money Received",Credit,500.00,Person_246,2026-04
1467,2026-04-30,"12:49 PM","Money Received",Credit,2000.00,Person_330,2026-04
1468,2026-04-30,"12:52 PM","Person/Merchant Payment",Debit,2000.00,Person_156,2026-04
1469,2026-04-30,"07:05 PM","Person/Merchant Payment",Debit,500.00,Person_246,2026-04
1470,2026-04-30,"07:12 PM","Money Received",Credit,2000.00,Person_37,2026-04
1471,2026-04-30,"07:34 PM","Money Received",Credit,100.00,Person_259,2026-04
1472,2026-04-30,"08:21 PM",Recharge,Debit,33.00,Person_18,2026-04
1473,2026-05-01,"11:34 AM","Person/Merchant Payment",Debit,300.00,Person_240,2026-05
1474,2026-05-01,"11:38 AM","Person/Merchant Payment",Debit,118.00,"ZEPTO MARKETPLACE PRIVATE LIMITED",2026-05
1475,2026-05-01,"01:21 PM","Money Received",Credit,300.00,Person_331,2026-05
1476,2026-05-01,"09:05 PM","Money Received",Credit,150.00,Person_50,2026-05
1477,2026-05-01,"10:39 PM","Person/Merchant Payment",Debit,1600.00,Person_332,2026-05
1478,2026-05-02,"09:30 AM","Money Received",Credit,2000.00,Person_37,2026-05
1479,2026-05-02,"12:41 PM","Person/Merchant Payment",Debit,500.00,Person_333,2026-05
1480,2026-05-02,"03:44 PM","Person/Merchant Payment",Debit,106.00,"ZEPTO MARKETPLACE PRIVATE LIMITED",2026-05
1481,2026-05-03,"10:40 AM","Money Received",Credit,34.00,Person_50,2026-05
1482,2026-05-03,"10:41 AM","Person/Merchant Payment",Debit,2000.00,Person_334,2026-05
1483,2026-05-03,"12:33 PM","Money Received",Credit,4500.00,Person_78,2026-05
1484,2026-05-04,"09:14 AM","Money Received",Credit,5100.00,Person_335,2026-05
1485,2026-05-04,"11:39 AM","Person/Merchant Payment",Debit,350.00,Person_156,2026-05
1486,2026-05-04,"11:47 AM","Person/Merchant Payment",Debit,30.00,Person_156,2026-05
1487,2026-05-05,"08:33 AM","Person/Merchant Payment",Debit,7.00,Person_329,2026-05
1488,2026-05-05,"06:53 PM","Person/Merchant Payment",Debit,200.00,Person_156,2026-05
1489,2026-05-06,"07:59 AM","Person/Merchant Payment",Debit,100.00,Person_336,2026-05
1490,2026-05-06,"08:00 AM","Person/Merchant Payment",Debit,4500.00,Person_172,2026-05
1491,2026-05-06,"11:13 AM","Person/Merchant Payment",Debit,4000.00,Person_45,2026-05
1492,2026-05-06,"06:39 PM","Person/Merchant Payment",Debit,10.00,Person_138,2026-05
1493,2026-05-07,"03:18 AM","Money Received",Credit,100.00,Person_2,2026-05
1494,2026-05-07,"07:13 AM","Money Received",Credit,17000.00,Person_246,2026-05
1495,2026-05-07,"07:19 AM","Person/Merchant Payment",Debit,17000.00,Person_246,2026-05
1496,2026-05-07,"09:29 AM","Person/Merchant Payment",Debit,1400.00,Person_156,2026-05
1497,2026-05-07,"10:22 AM","Person/Merchant Payment",Debit,139.00,Person_337,2026-05
1498,2026-05-07,"02:15 PM","Person/Merchant Payment",Debit,105.00,Person_338,2026-05
1499,2026-05-07,"02:16 PM","Person/Merchant Payment",Debit,200.00,Person_156,2026-05
1500,2026-05-07,"09:42 PM","Money Received",Credit,7000.00,Person_50,2026-05
1501,2026-05-07,"09:42 PM","Person/Merchant Payment",Debit,7000.00,Person_45,2026-05
1502,2026-05-08,"02:37 PM","Person/Merchant Payment",Debit,30.00,Person_339,2026-05
1503,2026-05-08,"06:39 PM","Money Received",Credit,6800.00,Person_17,2026-05
1504,2026-05-09,"03:25 PM","Money Received",Credit,100.00,Person_336,2026-05
1505,2026-05-09,"06:41 PM","Person/Merchant Payment",Debit,130.00,Person_340,2026-05
1506,2026-05-09,"08:57 PM","Money Received",Credit,130.00,Person_1,2026-05
1507,2026-05-09,"09:29 PM","Food & Dining",Debit,1040.00,Person_341,2026-05
1508,2026-05-10,"11:40 AM","Money Received",Credit,200.00,Person_259,2026-05
1509,2026-05-10,"11:44 AM","Person/Merchant Payment",Debit,200.00,Person_259,2026-05
1510,2026-05-10,"09:13 PM","Person/Merchant Payment",Debit,150.00,Person_156,2026-05
1511,2026-05-11,"06:44 PM","Person/Merchant Payment",Debit,14.00,Person_342,2026-05
1512,2026-05-12,"11:26 AM","Person/Merchant Payment",Debit,300.00,Person_240,2026-05
1513,2026-05-12,"11:33 AM","Person/Merchant Payment",Debit,10.00,Person_147,2026-05
1514,2026-05-12,"07:33 PM","Person/Merchant Payment",Debit,96.00,Person_6,2026-05
1515,2026-05-12,"07:33 PM","UPI Lite Top-up",Debit,100.00,Person_4,2026-05
1516,2026-05-12,"08:28 PM","Person/Merchant Payment",Debit,2500.00,Person_50,2026-05
1517,2026-05-12,"08:49 PM","Money Received",Credit,3530.00,Person_17,2026-05
1518,2026-05-12,"08:53 PM","Person/Merchant Payment",Debit,100.00,Person_17,2026-05
1519,2026-05-12,"09:06 PM","UPI Lite Top-up",Debit,100.00,Person_4,2026-05
1520,2026-05-13,"12:54 PM","Money Received",Credit,300.00,Person_259,2026-05
1521,2026-05-13,"03:45 PM","Person/Merchant Payment",Debit,300.00,Person_343,2026-05
1522,2026-05-13,"07:34 PM","Money Received",Credit,300.00,Person_155,2026-05
1523,2026-05-13,"08:10 PM","Money Received",Credit,177.00,Person_11,2026-05
1524,2026-05-13,"08:11 PM","Person/Merchant Payment",Debit,177.00,"ZEPTO MARKETPLACE PRIVATE LIMITED",2026-05
1525,2026-05-13,"08:35 PM",Others,Debit,164.00,Person_29,2026-05
1526,2026-05-13,"10:42 PM",Recharge,Debit,22.00,Person_18,2026-05
1527,2026-05-14,"11:42 AM","Person/Merchant Payment",Debit,3430.00,Person_17,2026-05
1528,2026-05-14,"07:12 PM","Person/Merchant Payment",Debit,25.00,Person_257,2026-05
1529,2026-05-15,"11:45 PM","Person/Merchant Payment",Debit,300.00,Person_259,2026-05
1530,2026-05-16,"10:08 AM","Money Received",Credit,294.00,Person_11,2026-05
1531,2026-05-16,"10:09 AM","Person/Merchant Payment",Debit,294.00,"ZEPTO MARKETPLACE PRIVATE LIMITED",2026-05
1532,2026-05-16,"02:17 PM","Person/Merchant Payment",Debit,20.00,Person_344,2026-05
1533,2026-05-18,"07:58 PM","Money Received",Credit,213.00,Person_10,2026-05
1534,2026-05-18,"08:00 PM","Person/Merchant Payment",Debit,213.00,"ZEPTO MARKETPLACE PRIVATE LIMITED",2026-05
1535,2026-05-19,"06:54 PM","Money Received",Credit,500.00,Person_2,2026-05
1536,2026-05-19,"08:36 PM","Person/Merchant Payment",Debit,154.00,Person_329,2026-05
1537,2026-05-19,"08:46 PM","Person/Merchant Payment",Debit,125.00,Person_47,2026-05
1538,2026-05-19,"09:59 PM","Person/Merchant Payment",Debit,400.00,Person_2,2026-05
1539,2026-05-21,"10:39 AM","Person/Merchant Payment",Debit,20.00,Person_345,2026-05
1540,2026-05-21,"10:40 AM","Money Received",Credit,200.00,Person_3,2026-05
1541,2026-05-21,"10:47 AM","Money Received",Credit,8000.00,Person_346,2026-05
1542,2026-05-21,"10:54 AM",Education/Fees,Debit,1200.00,Person_5,2026-05
1543,2026-05-21,"11:16 AM","Person/Merchant Payment",Debit,6800.00,Person_172,2026-05
1544,2026-05-21,"12:43 PM","Person/Merchant Payment",Debit,800.00,Person_2,2026-05
1545,2026-05-21,"03:14 PM","Person/Merchant Payment",Debit,166.00,Person_329,2026-05
1546,2026-05-21,"11:45 PM","Person/Merchant Payment",Debit,430.00,Person_6,2026-05
1547,2026-05-22,"11:17 AM","Money Received",Credit,1200.00,Person_3,2026-05
1548,2026-05-22,"11:18 AM",Education/Fees,Debit,1200.00,Person_5,2026-05
1549,2026-05-22,"01:24 PM","Person/Merchant Payment",Debit,992.00,Person_17,2026-05
1550,2026-05-22,"01:25 PM","UPI Lite Top-up",Debit,450.00,Person_4,2026-05
1551,2026-05-22,"01:38 PM","Person/Merchant Payment",Debit,6000.00,Person_6,2026-05
1552,2026-05-23,"08:59 AM","Person/Merchant Payment",Debit,20.00,Person_138,2026-05
1553,2026-05-24,"12:40 PM","Person/Merchant Payment",Debit,14.00,Person_138,2026-05
1554,2026-05-25,"02:39 PM","Person/Merchant Payment",Debit,10.00,Person_103,2026-05
1555,2026-05-27,"08:39 PM","Money Received",Credit,150.00,Person_37,2026-05
1556,2026-05-28,"09:43 PM","Money Received",Credit,700.00,Person_12,2026-05
1557,2026-05-28,"09:47 PM","Person/Merchant Payment",Debit,500.00,Person_50,2026-05
1558,2026-05-28,"09:48 PM","Person/Merchant Payment",Debit,200.00,Person_193,2026-05
1559,2026-05-29,"06:25 PM","Money Received",Credit,1000.00,Person_333,2026-05
1560,2026-05-30,"02:01 PM","Person/Merchant Payment",Debit,280.00,Person_17,2026-05
1561,2026-05-31,"02:33 PM","Money Received",Credit,800.00,Person_2,2026-05
